record_id,marital-status
27893,Never-married
639,Married-civ-spouse
46322,Never-married
37815,Divorced
13926,Separated
30328,Never-married
6379,Divorced
31960,Married-civ-spouse
4429,Married-civ-spouse
37217,Married-civ-spouse
9119,Divorced
14529,Married-civ-spouse
41176,Married-civ-spouse
2557,Never-married
32334,Married-spouse-absent
19683,Married-civ-spouse
45374,Never-married
48307,Never-married
11845,Married-civ-spouse
46312,Never-married
5393,Never-married
44412,Divorced
34329,Never-married
7240,Married-civ-spouse
47894,Never-married
31077,Married-civ-spouse
33416,Married-civ-spouse
43865,Divorced
12854,Married-civ-spouse
6000,Married-civ-spouse
39491,Never-married
31901,Never-married
4728,Never-married
47068,Divorced
24346,Married-civ-spouse
17499,Never-married
9045,Never-married
27855,Separated
40867,Married-civ-spouse
17703,Never-married
6629,Never-married
16290,Never-married
18230,Married-civ-spouse
17060,Married-civ-spouse
19486,Married-civ-spouse
22359,Married-civ-spouse
4834,Divorced
33676,Married-civ-spouse
33237,Never-married
8426,Married-civ-spouse
15283,Married-civ-spouse
10509,Never-married
36216,Married-civ-spouse
9453,Married-civ-spouse
2710,Married-civ-spouse
17473,Divorced
34495,Never-married
29925,Married-civ-spouse
33667,Never-married
17672,Married-civ-spouse
15870,Married-civ-spouse
17145,Never-married
40986,Never-married
12019,Never-married
3126,Married-civ-spouse
41855,Never-married
10511,Married-civ-spouse
7989,Married-civ-spouse
5242,Married-civ-spouse
32001,Married-civ-spouse
35751,Divorced
3618,Never-married
48472,Never-married
2194,Married-civ-spouse
41275,Divorced
33034,Never-married
46546,Married-civ-spouse
6807,Married-civ-spouse
40136,Widowed
1914,Divorced
8334,Married-civ-spouse
43623,Divorced
8939,Married-civ-spouse
46687,Married-civ-spouse
1120,Married-civ-spouse
23746,Never-married
34747,Married-civ-spouse
47288,Married-civ-spouse
39019,Married-civ-spouse
39644,Divorced
39504,Never-married
31301,Married-civ-spouse
29912,Divorced
37842,Married-civ-spouse
32373,Never-married
7393,Married-civ-spouse
28331,Divorced
19174,Never-married
6863,Never-married
39238,Married-civ-spouse
33409,Married-civ-spouse
21834,Married-civ-spouse
9054,Never-married
29501,Married-civ-spouse
7402,Married-civ-spouse
42653,Never-married
45275,Married-civ-spouse
11042,Married-civ-spouse
12168,Divorced
34428,Never-married
9472,Divorced
22188,Married-spouse-absent
4773,Never-married
40471,Married-civ-spouse
44236,Married-civ-spouse
14322,Divorced
20703,Married-civ-spouse
24868,Divorced
13887,Married-civ-spouse
46221,Married-civ-spouse
27093,Never-married
44114,Separated
26804,Never-married
43261,Married-civ-spouse
351,Married-civ-spouse
40214,Never-married
32306,Married-civ-spouse
5331,Never-married
16785,Married-civ-spouse
48026,Married-civ-spouse
42123,Married-civ-spouse
19656,Never-married
46006,Married-civ-spouse
13242,Never-married
11337,Divorced
41534,Never-married
45843,Never-married
42664,Married-civ-spouse
42601,Never-married
1162,Married-civ-spouse
31875,Divorced
40912,Married-civ-spouse
34669,Divorced
2247,Divorced
44034,Married-civ-spouse
44444,Married-civ-spouse
7869,Separated
24663,Never-married
31454,Married-civ-spouse
32763,Divorced
32393,Never-married
29384,Married-civ-spouse
18445,Never-married
28624,Never-married
25889,Divorced
22039,Never-married
16991,Married-civ-spouse
26041,Never-married
45729,Never-married
25963,Married-civ-spouse
26310,Married-civ-spouse
12578,Married-civ-spouse
19996,Married-civ-spouse
23606,Never-married
10040,Never-married
18723,Never-married
15319,Never-married
23706,Married-civ-spouse
34710,Never-married
35349,Divorced
19610,Never-married
26808,Divorced
4580,Never-married
32618,Married-civ-spouse
16405,Married-civ-spouse
18424,Never-married
48609,Divorced
47707,Divorced
30613,Never-married
15830,Married-civ-spouse
14279,Married-civ-spouse
14667,Divorced
23765,Never-married
29363,Married-civ-spouse
20473,Married-civ-spouse
36824,Married-civ-spouse
42425,Never-married
35515,Married-civ-spouse
11268,Divorced
606,Married-civ-spouse
15391,Never-married
28485,Never-married
7133,Never-married
33726,Never-married
36587,Separated
17573,Married-civ-spouse
29809,Married-civ-spouse
4950,Married-civ-spouse
16209,Married-civ-spouse
46446,Divorced
3919,Never-married
11049,Married-civ-spouse
17864,Married-civ-spouse
5943,Married-civ-spouse
6352,Married-civ-spouse
10897,Never-married
29155,Married-civ-spouse
38104,Never-married
13807,Never-married
25079,Married-civ-spouse
48654,Never-married
9092,Never-married
36270,Divorced
44337,Widowed
21599,Married-civ-spouse
35350,Divorced
45826,Married-civ-spouse
44316,Married-civ-spouse
20169,Married-civ-spouse
1005,Married-civ-spouse
40575,Divorced
4623,Never-married
762,Divorced
3862,Married-civ-spouse
40052,Never-married
28845,Never-married
35896,Married-civ-spouse
24879,Married-civ-spouse
10945,Married-civ-spouse
35617,Married-civ-spouse
46673,Never-married
39631,Married-civ-spouse
7856,Widowed
18179,Married-civ-spouse
6428,Never-married
1628,Married-civ-spouse
48243,Married-spouse-absent
9493,Married-civ-spouse
30362,Never-married
46057,Never-married
16845,Married-civ-spouse
5777,Married-civ-spouse
3646,Married-civ-spouse
2264,Never-married
28457,Widowed
28289,Never-married
11182,Married-civ-spouse
25591,Separated
11726,Married-civ-spouse
28722,Never-married
12035,Married-civ-spouse
40977,Married-civ-spouse
43295,Never-married
46533,Married-civ-spouse
35311,Married-civ-spouse
9705,Married-civ-spouse
15457,Never-married
33749,Married-civ-spouse
6524,Divorced
35134,Never-married
22660,Never-married
39378,Divorced
28307,Never-married
30750,Never-married
11440,Never-married
18716,Married-civ-spouse
12314,Married-civ-spouse
34998,Married-civ-spouse
27320,Never-married
16891,Never-married
39685,Divorced
28413,Never-married
13280,Never-married
11928,Married-civ-spouse
12692,Never-married
4078,Never-married
44011,Married-civ-spouse
5144,Married-civ-spouse
1739,Married-civ-spouse
3112,Never-married
19167,Never-married
13166,Married-civ-spouse
17106,Never-married
40865,Married-civ-spouse
22783,Never-married
41691,Married-civ-spouse
35151,Divorced
35588,Married-civ-spouse
46740,Married-civ-spouse
2178,Married-civ-spouse
40925,Married-civ-spouse
32301,Married-civ-spouse
9451,Married-civ-spouse
48829,Divorced
9398,Never-married
34183,Married-civ-spouse
22816,Divorced
17333,Married-civ-spouse
12559,Widowed
34134,Separated
16418,Married-civ-spouse
25946,Separated
18817,Married-civ-spouse
5750,Divorced
24227,Never-married
17618,Separated
19523,Married-civ-spouse
17204,Never-married
38081,Never-married
37304,Married-civ-spouse
27787,Married-civ-spouse
40770,Married-civ-spouse
29700,Married-civ-spouse
21228,Separated
3819,Never-married
13341,Divorced
2805,Never-married
36530,Never-married
25407,Divorced
22437,Divorced
13316,Divorced
18071,Never-married
33341,Divorced
13355,Never-married
39558,Married-civ-spouse
8562,Married-civ-spouse
39188,Married-civ-spouse
2484,Married-civ-spouse
8918,Married-civ-spouse
44062,Married-civ-spouse
19966,Never-married
18850,Married-civ-spouse
6345,Divorced
2390,Married-civ-spouse
1328,Never-married
45148,Married-civ-spouse
30311,Married-civ-spouse
21646,Divorced
42960,Married-civ-spouse
30749,Married-civ-spouse
47077,Widowed
25362,Never-married
35784,Never-married
9284,Married-civ-spouse
19456,Married-civ-spouse
37538,Never-married
37694,Married-civ-spouse
23494,Never-married
43268,Married-civ-spouse
28063,Married-civ-spouse
689,Never-married
10108,Married-civ-spouse
45194,Married-civ-spouse
24130,Married-civ-spouse
19380,Never-married
4616,Divorced
16223,Never-married
22394,Married-civ-spouse
36285,Divorced
14600,Married-civ-spouse
18637,Married-civ-spouse
25501,Married-civ-spouse
36609,Married-civ-spouse
40922,Never-married
33315,Never-married
9502,Married-civ-spouse
10639,Married-civ-spouse
18971,Never-married
16774,Divorced
14316,Never-married
5955,Married-civ-spouse
4179,Never-married
47672,Never-married
7334,Married-civ-spouse
36188,Divorced
46975,Married-civ-spouse
6278,Married-civ-spouse
8279,Married-civ-spouse
25967,Married-civ-spouse
14063,Married-civ-spouse
9532,Married-civ-spouse
36138,Married-civ-spouse
36110,Married-civ-spouse
37866,Divorced
20538,Married-civ-spouse
33620,Never-married
47270,Never-married
38137,Never-married
28336,Separated
22670,Never-married
31057,Never-married
6793,Never-married
19413,Never-married
5278,Married-civ-spouse
32112,Married-civ-spouse
26075,Never-married
8993,Separated
47883,Never-married
29647,Married-civ-spouse
5813,Married-civ-spouse
39015,Divorced
1178,Never-married
13605,Divorced
34110,Separated
3751,Married-civ-spouse
10018,Never-married
17278,Never-married
5237,Never-married
12846,Married-spouse-absent
31152,Divorced
4389,Married-civ-spouse
37272,Married-civ-spouse
14285,Married-civ-spouse
21477,Never-married
5711,Married-civ-spouse
17489,Married-civ-spouse
7196,Married-civ-spouse
2086,Married-civ-spouse
17795,Widowed
27217,Married-civ-spouse
41195,Married-spouse-absent
40848,Widowed
31529,Never-married
23073,Divorced
28676,Married-civ-spouse
21739,Divorced
35909,Married-spouse-absent
7919,Married-civ-spouse
33444,Never-married
8998,Married-civ-spouse
3500,Married-civ-spouse
12311,Married-civ-spouse
2565,Married-civ-spouse
40908,Divorced
25521,Never-married
1274,Never-married
48770,Married-civ-spouse
10479,Married-civ-spouse
23604,Divorced
7958,Never-married
5077,Divorced
15675,Divorced
2412,Never-married
6228,Divorced
2807,Widowed
8501,Never-married
24391,Never-married
47187,Married-civ-spouse
12555,Married-civ-spouse
37795,Married-civ-spouse
31849,Never-married
10705,Divorced
17828,Married-civ-spouse
39843,Divorced
9583,Never-married
15652,Married-civ-spouse
36255,Married-civ-spouse
18420,Separated
12335,Divorced
42941,Married-civ-spouse
32616,Never-married
39753,Never-married
5271,Never-married
29254,Married-civ-spouse
19547,Never-married
32339,Married-civ-spouse
1616,Married-civ-spouse
10032,Never-married
9217,Married-civ-spouse
40775,Married-civ-spouse
23158,Never-married
44981,Never-married
13054,Never-married
37799,Married-civ-spouse
18015,Married-civ-spouse
33469,Married-civ-spouse
34843,Never-married
41553,Married-civ-spouse
27442,Married-civ-spouse
19454,Never-married
30689,Married-civ-spouse
38494,Married-civ-spouse
4036,Never-married
23651,Married-civ-spouse
44533,Separated
23262,Married-civ-spouse
332,Never-married
39074,Married-civ-spouse
30460,Never-married
48458,Never-married
41674,Never-married
28584,Married-civ-spouse
22635,Separated
31959,Never-married
25890,Married-civ-spouse
47817,Never-married
3446,Married-civ-spouse
15116,Widowed
16099,Married-civ-spouse
21300,Married-civ-spouse
40617,Married-civ-spouse
46385,Never-married
39700,Never-married
44398,Married-civ-spouse
47909,Married-civ-spouse
32601,Married-civ-spouse
14362,Married-civ-spouse
24306,Married-civ-spouse
1596,Married-civ-spouse
16470,Married-civ-spouse
19217,Never-married
24033,Never-married
23848,Separated
18699,Married-civ-spouse
33809,Never-married
35952,Married-civ-spouse
29960,Never-married
10633,Married-civ-spouse
28096,Never-married
1649,Divorced
23334,Married-civ-spouse
41671,Married-civ-spouse
48490,Married-civ-spouse
34671,Divorced
47786,Married-civ-spouse
28701,Married-civ-spouse
42915,Married-civ-spouse
32603,Married-civ-spouse
19099,Never-married
10561,Never-married
33454,Never-married
28062,Married-civ-spouse
18303,Married-civ-spouse
17358,Married-civ-spouse
42860,Married-civ-spouse
16143,Never-married
4642,Never-married
35082,Married-civ-spouse
39320,Married-civ-spouse
30497,Married-spouse-absent
44588,Married-civ-spouse
17072,Never-married
36816,Married-civ-spouse
45134,Separated
41256,Married-civ-spouse
28027,Married-civ-spouse
37191,Married-civ-spouse
28840,Never-married
15784,Never-married
42485,Never-married
12430,Never-married
42694,Married-civ-spouse
9837,Married-civ-spouse
33678,Never-married
38136,Never-married
1728,Married-civ-spouse
23854,Married-civ-spouse
18849,Never-married
20428,Never-married
29131,Married-civ-spouse
39703,Divorced
30165,Married-civ-spouse
26193,Married-civ-spouse
36267,Never-married
27514,Never-married
13435,Never-married
25866,Married-civ-spouse
40129,Married-civ-spouse
13489,Divorced
26747,Never-married
45269,Married-spouse-absent
44603,Married-civ-spouse
20341,Never-married
6553,Divorced
24326,Never-married
28718,Married-civ-spouse
4149,Never-married
43169,Married-civ-spouse
20042,Married-civ-spouse
2876,Never-married
6185,Never-married
26803,Married-civ-spouse
45335,Divorced
44859,Never-married
32645,Married-civ-spouse
4986,Never-married
47714,Never-married
25838,Married-civ-spouse
33836,Never-married
46607,Never-married
31170,Married-civ-spouse
18064,Married-civ-spouse
9952,Married-civ-spouse
45201,Married-civ-spouse
6953,Never-married
32077,Married-civ-spouse
33420,Married-civ-spouse
33007,Married-civ-spouse
835,Married-civ-spouse
6951,Never-married
29345,Never-married
44748,Married-spouse-absent
30766,Married-civ-spouse
25850,Married-civ-spouse
12384,Never-married
20521,Married-spouse-absent
31233,Married-civ-spouse
9867,Married-civ-spouse
48345,Married-civ-spouse
47243,Never-married
9321,Married-civ-spouse
6855,Never-married
16693,Married-civ-spouse
24010,Married-civ-spouse
47876,Never-married
16999,Never-married
12031,Married-civ-spouse
13779,Married-civ-spouse
26318,Divorced
2185,Divorced
22207,Divorced
40092,Married-civ-spouse
18284,Married-civ-spouse
4141,Divorced
35039,Married-civ-spouse
32025,Married-civ-spouse
3608,Never-married
20021,Never-married
4131,Married-civ-spouse
31692,Never-married
8608,Never-married
8803,Never-married
13284,Widowed
38732,Never-married
10619,Married-civ-spouse
31589,Married-civ-spouse
8551,Divorced
21630,Married-civ-spouse
37050,Married-civ-spouse
45754,Divorced
41620,Divorced
47039,Married-civ-spouse
43223,Married-civ-spouse
8406,Divorced
25744,Never-married
16389,Married-civ-spouse
252,Widowed
25627,Divorced
14468,Never-married
7179,Married-civ-spouse
39988,Married-civ-spouse
22610,Married-civ-spouse
22336,Divorced
14878,Married-civ-spouse
23894,Divorced
34437,Never-married
7261,Married-civ-spouse
25042,Never-married
15227,Never-married
9494,Married-civ-spouse
11566,Married-civ-spouse
12106,Separated
44904,Married-civ-spouse
18616,Separated
37942,Married-civ-spouse
9827,Married-civ-spouse
35924,Married-civ-spouse
45534,Never-married
21071,Never-married
41963,Married-civ-spouse
17214,Married-civ-spouse
18939,Married-civ-spouse
35,Never-married
25617,Divorced
1634,Married-civ-spouse
5588,Married-civ-spouse
24347,Separated
35191,Married-civ-spouse
32920,Never-married
32665,Widowed
27388,Never-married
14249,Divorced
37878,Never-married
8946,Married-civ-spouse
39801,Never-married
27091,Married-civ-spouse
5240,Never-married
19624,Never-married
13680,Married-civ-spouse
26076,Married-civ-spouse
29270,Separated
48464,Separated
30809,Divorced
27663,Married-civ-spouse
31989,Never-married
18393,Divorced
1093,Divorced
3394,Never-married
34245,Never-married
27460,Married-civ-spouse
46330,Married-civ-spouse
46879,Married-civ-spouse
28412,Married-civ-spouse
9736,Married-civ-spouse
48268,Never-married
25339,Never-married
37855,Married-civ-spouse
42138,Married-civ-spouse
37433,Married-civ-spouse
45627,Married-civ-spouse
31956,Never-married
4238,Married-civ-spouse
28958,Separated
2728,Never-married
19206,Never-married
31636,Married-civ-spouse
1467,Divorced
48419,Never-married
14130,Never-married
40603,Divorced
35434,Never-married
29795,Never-married
30861,Never-married
39675,Never-married
23318,Married-civ-spouse
39596,Married-civ-spouse
38386,Never-married
18607,Widowed
34029,Married-civ-spouse
25807,Never-married
8542,Divorced
30350,Never-married
34799,Divorced
14369,Never-married
28131,Never-married
37915,Never-married
30931,Married-civ-spouse
48264,Divorced
11893,Separated
5498,Divorced
37267,Married-civ-spouse
23524,Never-married
16664,Never-married
1253,Divorced
44775,Divorced
17964,Never-married
37240,Married-civ-spouse
37605,Never-married
44714,Never-married
47335,Married-civ-spouse
15288,Divorced
14558,Never-married
12391,Divorced
5763,Never-married
7796,Married-civ-spouse
26227,Married-civ-spouse
24993,Married-civ-spouse
23097,Married-civ-spouse
16919,Married-civ-spouse
12810,Married-civ-spouse
19525,Married-civ-spouse
1186,Never-married
5065,Married-spouse-absent
2933,Never-married
37846,Married-civ-spouse
16906,Married-civ-spouse
3771,Divorced
4777,Never-married
25071,Widowed
22921,Never-married
