record_id,relationship
27879,Unmarried
27879,Wife
20726,Husband
20726,Other-relative
20726,Own-child
20726,Wife
12305,Husband
12305,Other-relative
12305,Own-child
12305,Wife
32324,Husband
32324,Not-in-family
32324,Other-relative
32324,Own-child
32324,Unmarried
32324,Wife
12495,Not-in-family
12495,Unmarried
26701,Husband
26701,Not-in-family
26701,Other-relative
26701,Own-child
26701,Unmarried
26701,Wife
17791,Husband
17791,Other-relative
17791,Own-child
17791,Wife
30505,Husband
30505,Not-in-family
30505,Other-relative
30505,Own-child
30505,Unmarried
30505,Wife
39411,Husband
39411,Not-in-family
39411,Other-relative
39411,Own-child
39411,Unmarried
39411,Wife
14247,Not-in-family
14247,Unmarried
24958,Husband
24958,Other-relative
24958,Own-child
24958,Wife
23598,Husband
23598,Other-relative
23598,Own-child
23598,Wife
4198,Husband
4198,Not-in-family
4198,Other-relative
4198,Own-child
4198,Unmarried
4198,Wife
15888,Husband
15888,Not-in-family
15888,Other-relative
15888,Own-child
15888,Unmarried
15888,Wife
16830,Husband
16830,Not-in-family
16830,Other-relative
16830,Own-child
16830,Unmarried
16830,Wife
48209,Husband
48209,Other-relative
48209,Own-child
48209,Wife
32819,Not-in-family
32819,Unmarried
6906,Husband
6906,Not-in-family
6906,Other-relative
6906,Own-child
6906,Unmarried
6906,Wife
33138,Husband
33138,Other-relative
33138,Own-child
33138,Wife
48474,Husband
48474,Not-in-family
48474,Other-relative
48474,Own-child
48474,Unmarried
48474,Wife
34532,Husband
34532,Other-relative
34532,Own-child
34532,Wife
6594,Husband
6594,Not-in-family
6594,Other-relative
6594,Own-child
6594,Unmarried
6594,Wife
48648,Husband
48648,Not-in-family
48648,Other-relative
48648,Own-child
48648,Unmarried
48648,Wife
5617,Not-in-family
5617,Unmarried
48033,Not-in-family
48033,Unmarried
3995,Not-in-family
3995,Unmarried
47687,Husband
47687,Other-relative
47687,Own-child
47687,Wife
45703,Husband
45703,Other-relative
45703,Own-child
45703,Wife
9390,Husband
9390,Not-in-family
9390,Other-relative
9390,Own-child
9390,Unmarried
9390,Wife
6514,Husband
6514,Other-relative
6514,Own-child
6514,Wife
25462,Husband
25462,Not-in-family
25462,Other-relative
25462,Own-child
25462,Unmarried
25462,Wife
37675,Husband
37675,Other-relative
37675,Own-child
37675,Wife
3278,Husband
3278,Not-in-family
3278,Other-relative
3278,Own-child
3278,Unmarried
3278,Wife
36948,Husband
36948,Not-in-family
36948,Other-relative
36948,Own-child
36948,Unmarried
36948,Wife
1351,Husband
1351,Other-relative
1351,Own-child
1351,Wife
44408,Husband
44408,Other-relative
44408,Own-child
44408,Wife
26842,Not-in-family
26842,Unmarried
42592,Husband
42592,Not-in-family
42592,Other-relative
42592,Own-child
42592,Unmarried
42592,Wife
7330,Husband
7330,Other-relative
7330,Own-child
7330,Wife
48246,Husband
48246,Not-in-family
48246,Other-relative
48246,Own-child
48246,Unmarried
48246,Wife
18711,Husband
18711,Other-relative
18711,Own-child
18711,Wife
16584,Husband
16584,Not-in-family
16584,Other-relative
16584,Own-child
16584,Unmarried
16584,Wife
39587,Husband
39587,Not-in-family
39587,Other-relative
39587,Own-child
39587,Unmarried
39587,Wife
31045,Not-in-family
31045,Unmarried
14977,Husband
14977,Other-relative
14977,Own-child
14977,Wife
25687,Husband
25687,Not-in-family
25687,Other-relative
25687,Own-child
25687,Unmarried
25687,Wife
24881,Husband
24881,Other-relative
24881,Own-child
24881,Wife
47871,Husband
47871,Other-relative
47871,Own-child
47871,Wife
31121,Husband
31121,Not-in-family
31121,Other-relative
31121,Own-child
31121,Unmarried
31121,Wife
7478,Husband
7478,Not-in-family
7478,Other-relative
7478,Own-child
7478,Unmarried
7478,Wife
11457,Husband
11457,Not-in-family
11457,Other-relative
11457,Own-child
11457,Unmarried
11457,Wife
23909,Husband
23909,Other-relative
23909,Own-child
23909,Wife
16902,Not-in-family
16902,Unmarried
13412,Husband
13412,Not-in-family
13412,Other-relative
13412,Own-child
13412,Unmarried
13412,Wife
9965,Husband
9965,Not-in-family
9965,Other-relative
9965,Own-child
9965,Unmarried
9965,Wife
2395,Husband
2395,Not-in-family
2395,Other-relative
2395,Own-child
2395,Unmarried
2395,Wife
38253,Husband
38253,Not-in-family
38253,Other-relative
38253,Own-child
38253,Unmarried
38253,Wife
46537,Husband
46537,Other-relative
46537,Own-child
46537,Wife
35956,Husband
35956,Not-in-family
35956,Other-relative
35956,Own-child
35956,Unmarried
35956,Wife
4091,Husband
4091,Not-in-family
4091,Other-relative
4091,Own-child
4091,Unmarried
4091,Wife
37231,Husband
37231,Not-in-family
37231,Other-relative
37231,Own-child
37231,Unmarried
37231,Wife
12487,Husband
12487,Not-in-family
12487,Other-relative
12487,Own-child
12487,Unmarried
12487,Wife
10435,Not-in-family
10435,Unmarried
11348,Not-in-family
11348,Unmarried
31654,Husband
31654,Other-relative
31654,Own-child
31654,Wife
29020,Not-in-family
29020,Unmarried
9168,Not-in-family
9168,Unmarried
33768,Not-in-family
33768,Unmarried
33601,Husband
33601,Not-in-family
33601,Other-relative
33601,Own-child
33601,Unmarried
33601,Wife
39593,Husband
39593,Not-in-family
39593,Other-relative
39593,Own-child
39593,Unmarried
39593,Wife
26875,Husband
26875,Other-relative
26875,Own-child
26875,Wife
37876,Husband
37876,Not-in-family
37876,Other-relative
37876,Own-child
37876,Unmarried
37876,Wife
1871,Husband
1871,Other-relative
1871,Own-child
1871,Wife
25957,Not-in-family
25957,Unmarried
1602,Husband
1602,Not-in-family
1602,Other-relative
1602,Own-child
1602,Unmarried
1602,Wife
14539,Husband
14539,Not-in-family
14539,Other-relative
14539,Own-child
14539,Unmarried
14539,Wife
15957,Not-in-family
15957,Unmarried
33619,Husband
33619,Not-in-family
33619,Other-relative
33619,Own-child
33619,Unmarried
33619,Wife
799,Husband
799,Not-in-family
799,Other-relative
799,Own-child
799,Unmarried
799,Wife
18845,Husband
18845,Not-in-family
18845,Other-relative
18845,Own-child
18845,Unmarried
18845,Wife
40224,Not-in-family
40224,Unmarried
20498,Husband
20498,Not-in-family
20498,Other-relative
20498,Own-child
20498,Unmarried
20498,Wife
44499,Husband
44499,Not-in-family
44499,Other-relative
44499,Own-child
44499,Unmarried
44499,Wife
699,Husband
699,Not-in-family
699,Other-relative
699,Own-child
699,Unmarried
699,Wife
39518,Husband
39518,Not-in-family
39518,Other-relative
39518,Own-child
39518,Unmarried
39518,Wife
25752,Not-in-family
25752,Unmarried
28514,Husband
28514,Not-in-family
28514,Other-relative
28514,Own-child
28514,Unmarried
28514,Wife
7484,Husband
7484,Not-in-family
7484,Other-relative
7484,Own-child
7484,Unmarried
7484,Wife
39815,Not-in-family
39815,Unmarried
27121,Husband
27121,Not-in-family
27121,Other-relative
27121,Own-child
27121,Unmarried
27121,Wife
43359,Husband
43359,Not-in-family
43359,Other-relative
43359,Own-child
43359,Unmarried
43359,Wife
4620,Not-in-family
4620,Unmarried
18556,Husband
18556,Not-in-family
18556,Other-relative
18556,Own-child
18556,Unmarried
18556,Wife
14788,Husband
14788,Other-relative
14788,Own-child
14788,Wife
1613,Husband
1613,Other-relative
1613,Own-child
1613,Wife
15081,Husband
15081,Not-in-family
15081,Other-relative
15081,Own-child
15081,Unmarried
15081,Wife
36932,Husband
36932,Not-in-family
36932,Other-relative
36932,Own-child
36932,Unmarried
36932,Wife
32560,Husband
32560,Not-in-family
32560,Other-relative
32560,Own-child
32560,Unmarried
32560,Wife
22621,Husband
22621,Other-relative
22621,Own-child
22621,Wife
24869,Not-in-family
24869,Unmarried
22320,Husband
22320,Not-in-family
22320,Other-relative
22320,Own-child
22320,Unmarried
22320,Wife
5349,Husband
5349,Not-in-family
5349,Other-relative
5349,Own-child
5349,Unmarried
5349,Wife
12203,Not-in-family
12203,Unmarried
46843,Husband
46843,Not-in-family
46843,Other-relative
46843,Own-child
46843,Unmarried
46843,Wife
21527,Husband
21527,Not-in-family
21527,Other-relative
21527,Own-child
21527,Unmarried
21527,Wife
23621,Husband
23621,Other-relative
23621,Own-child
23621,Wife
35983,Husband
35983,Not-in-family
35983,Other-relative
35983,Own-child
35983,Unmarried
35983,Wife
10006,Not-in-family
10006,Unmarried
2559,Husband
2559,Not-in-family
2559,Other-relative
2559,Own-child
2559,Unmarried
2559,Wife
41898,Husband
41898,Not-in-family
41898,Other-relative
41898,Own-child
41898,Unmarried
41898,Wife
34527,Husband
34527,Other-relative
34527,Own-child
34527,Wife
36109,Husband
36109,Not-in-family
36109,Other-relative
36109,Own-child
36109,Unmarried
36109,Wife
42755,Husband
42755,Not-in-family
42755,Other-relative
42755,Own-child
42755,Unmarried
42755,Wife
26013,Husband
26013,Not-in-family
26013,Other-relative
26013,Own-child
26013,Unmarried
26013,Wife
22347,Husband
22347,Other-relative
22347,Own-child
22347,Wife
10660,Husband
10660,Not-in-family
10660,Other-relative
10660,Own-child
10660,Unmarried
10660,Wife
30262,Husband
30262,Not-in-family
30262,Other-relative
30262,Own-child
30262,Unmarried
30262,Wife
11717,Husband
11717,Other-relative
11717,Own-child
11717,Wife
6269,Husband
6269,Other-relative
6269,Own-child
6269,Wife
5570,Husband
5570,Other-relative
5570,Own-child
5570,Wife
30469,Husband
30469,Other-relative
30469,Own-child
30469,Wife
10668,Husband
10668,Not-in-family
10668,Other-relative
10668,Own-child
10668,Unmarried
10668,Wife
1591,Husband
1591,Other-relative
1591,Own-child
1591,Wife
38393,Husband
38393,Other-relative
38393,Own-child
38393,Wife
1924,Husband
1924,Not-in-family
1924,Other-relative
1924,Own-child
1924,Unmarried
1924,Wife
24705,Husband
24705,Not-in-family
24705,Other-relative
24705,Own-child
24705,Unmarried
24705,Wife
17950,Husband
17950,Not-in-family
17950,Other-relative
17950,Own-child
17950,Unmarried
17950,Wife
15819,Husband
15819,Other-relative
15819,Own-child
15819,Wife
38146,Husband
38146,Not-in-family
38146,Other-relative
38146,Own-child
38146,Unmarried
38146,Wife
30269,Husband
30269,Other-relative
30269,Own-child
30269,Wife
46676,Husband
46676,Other-relative
46676,Own-child
46676,Wife
45015,Husband
45015,Not-in-family
45015,Other-relative
45015,Own-child
45015,Unmarried
45015,Wife
2814,Husband
2814,Not-in-family
2814,Other-relative
2814,Own-child
2814,Unmarried
2814,Wife
540,Husband
540,Other-relative
540,Own-child
540,Wife
15670,Husband
15670,Other-relative
15670,Own-child
15670,Wife
48076,Husband
48076,Not-in-family
48076,Other-relative
48076,Own-child
48076,Unmarried
48076,Wife
33432,Husband
33432,Not-in-family
33432,Other-relative
33432,Own-child
33432,Unmarried
33432,Wife
47208,Husband
47208,Other-relative
47208,Own-child
47208,Wife
44173,Husband
44173,Not-in-family
44173,Other-relative
44173,Own-child
44173,Unmarried
44173,Wife
35091,Husband
35091,Not-in-family
35091,Other-relative
35091,Own-child
35091,Unmarried
35091,Wife
31707,Husband
31707,Other-relative
31707,Own-child
31707,Wife
10376,Husband
10376,Other-relative
10376,Own-child
10376,Wife
140,Husband
140,Other-relative
140,Own-child
140,Wife
23278,Husband
23278,Not-in-family
23278,Other-relative
23278,Own-child
23278,Unmarried
23278,Wife
15679,Husband
15679,Other-relative
15679,Own-child
15679,Wife
24216,Husband
24216,Other-relative
24216,Own-child
24216,Wife
26262,Not-in-family
26262,Unmarried
12192,Husband
12192,Not-in-family
12192,Other-relative
12192,Own-child
12192,Unmarried
12192,Wife
15623,Not-in-family
15623,Unmarried
15008,Husband
15008,Not-in-family
15008,Other-relative
15008,Own-child
15008,Unmarried
15008,Wife
12527,Husband
12527,Not-in-family
12527,Other-relative
12527,Own-child
12527,Unmarried
12527,Wife
39370,Husband
39370,Not-in-family
39370,Other-relative
39370,Own-child
39370,Unmarried
39370,Wife
34030,Husband
34030,Other-relative
34030,Own-child
34030,Wife
2635,Husband
2635,Other-relative
2635,Own-child
2635,Wife
12053,Husband
12053,Not-in-family
12053,Other-relative
12053,Own-child
12053,Unmarried
12053,Wife
44164,Husband
44164,Other-relative
44164,Own-child
44164,Wife
15486,Not-in-family
15486,Unmarried
36478,Husband
36478,Not-in-family
36478,Other-relative
36478,Own-child
36478,Unmarried
36478,Wife
37394,Husband
37394,Other-relative
37394,Own-child
37394,Wife
46047,Husband
46047,Not-in-family
46047,Other-relative
46047,Own-child
46047,Unmarried
46047,Wife
1375,Husband
1375,Not-in-family
1375,Other-relative
1375,Own-child
1375,Unmarried
1375,Wife
9986,Husband
9986,Other-relative
9986,Own-child
9986,Wife
31205,Husband
31205,Not-in-family
31205,Other-relative
31205,Own-child
31205,Unmarried
31205,Wife
32396,Husband
32396,Not-in-family
32396,Other-relative
32396,Own-child
32396,Unmarried
32396,Wife
273,Husband
273,Other-relative
273,Own-child
273,Wife
38506,Husband
38506,Not-in-family
38506,Other-relative
38506,Own-child
38506,Unmarried
38506,Wife
6711,Husband
6711,Other-relative
6711,Own-child
6711,Wife
40699,Not-in-family
40699,Unmarried
39348,Husband
39348,Other-relative
39348,Own-child
39348,Wife
3734,Husband
3734,Not-in-family
3734,Other-relative
3734,Own-child
3734,Unmarried
3734,Wife
4311,Husband
4311,Not-in-family
4311,Other-relative
4311,Own-child
4311,Unmarried
4311,Wife
30197,Husband
30197,Not-in-family
30197,Other-relative
30197,Own-child
30197,Unmarried
30197,Wife
46336,Husband
46336,Not-in-family
46336,Other-relative
46336,Own-child
46336,Unmarried
46336,Wife
18856,Not-in-family
18856,Unmarried
24909,Husband
24909,Not-in-family
24909,Other-relative
24909,Own-child
24909,Unmarried
24909,Wife
40163,Husband
40163,Not-in-family
40163,Other-relative
40163,Own-child
40163,Unmarried
40163,Wife
1768,Husband
1768,Other-relative
1768,Own-child
1768,Wife
12319,Husband
12319,Not-in-family
12319,Other-relative
12319,Own-child
12319,Unmarried
12319,Wife
4975,Husband
4975,Other-relative
4975,Own-child
4975,Wife
24974,Not-in-family
24974,Unmarried
42494,Husband
42494,Not-in-family
42494,Other-relative
42494,Own-child
42494,Unmarried
42494,Wife
6941,Husband
6941,Other-relative
6941,Own-child
6941,Wife
24898,Husband
24898,Not-in-family
24898,Other-relative
24898,Own-child
24898,Unmarried
24898,Wife
11766,Husband
11766,Not-in-family
11766,Other-relative
11766,Own-child
11766,Unmarried
11766,Wife
29508,Husband
29508,Other-relative
29508,Own-child
29508,Wife
41347,Not-in-family
41347,Unmarried
44916,Husband
44916,Not-in-family
44916,Other-relative
44916,Own-child
44916,Unmarried
44916,Wife
42556,Not-in-family
42556,Unmarried
7984,Husband
7984,Not-in-family
7984,Other-relative
7984,Own-child
7984,Unmarried
7984,Wife
4941,Husband
4941,Not-in-family
4941,Other-relative
4941,Own-child
4941,Unmarried
4941,Wife
17874,Husband
17874,Not-in-family
17874,Other-relative
17874,Own-child
17874,Unmarried
17874,Wife
1096,Husband
1096,Other-relative
1096,Own-child
1096,Wife
15240,Husband
15240,Other-relative
15240,Own-child
15240,Wife
21174,Husband
21174,Not-in-family
21174,Other-relative
21174,Own-child
21174,Unmarried
21174,Wife
20204,Husband
20204,Not-in-family
20204,Other-relative
20204,Own-child
20204,Unmarried
20204,Wife
382,Husband
382,Not-in-family
382,Other-relative
382,Own-child
382,Unmarried
382,Wife
22126,Husband
22126,Other-relative
22126,Own-child
22126,Wife
13635,Husband
13635,Not-in-family
13635,Other-relative
13635,Own-child
13635,Unmarried
13635,Wife
25217,Husband
25217,Not-in-family
25217,Other-relative
25217,Own-child
25217,Unmarried
25217,Wife
47785,Husband
47785,Other-relative
47785,Own-child
47785,Wife
33892,Husband
33892,Other-relative
33892,Own-child
33892,Wife
29047,Husband
29047,Not-in-family
29047,Other-relative
29047,Own-child
29047,Unmarried
29047,Wife
10197,Husband
10197,Not-in-family
10197,Other-relative
10197,Own-child
10197,Unmarried
10197,Wife
8218,Not-in-family
8218,Unmarried
29533,Husband
29533,Not-in-family
29533,Other-relative
29533,Own-child
29533,Unmarried
29533,Wife
24791,Husband
24791,Other-relative
24791,Own-child
24791,Wife
32357,Not-in-family
32357,Unmarried
17175,Husband
17175,Not-in-family
17175,Other-relative
17175,Own-child
17175,Unmarried
17175,Wife
29993,Husband
29993,Not-in-family
29993,Other-relative
29993,Own-child
29993,Unmarried
29993,Wife
41288,Not-in-family
41288,Unmarried
16436,Husband
16436,Not-in-family
16436,Other-relative
16436,Own-child
16436,Unmarried
16436,Wife
3553,Husband
3553,Not-in-family
3553,Other-relative
3553,Own-child
3553,Unmarried
3553,Wife
8037,Not-in-family
8037,Unmarried
14613,Not-in-family
14613,Unmarried
42566,Not-in-family
42566,Unmarried
22825,Not-in-family
22825,Unmarried
14732,Husband
14732,Other-relative
14732,Own-child
14732,Wife
1413,Husband
1413,Other-relative
1413,Own-child
1413,Wife
14556,Not-in-family
14556,Unmarried
20442,Husband
20442,Not-in-family
20442,Other-relative
20442,Own-child
20442,Unmarried
20442,Wife
9395,Husband
9395,Other-relative
9395,Own-child
9395,Wife
46063,Husband
46063,Not-in-family
46063,Other-relative
46063,Own-child
46063,Unmarried
46063,Wife
23201,Husband
23201,Other-relative
23201,Own-child
23201,Wife
19091,Husband
19091,Other-relative
19091,Own-child
19091,Wife
47420,Husband
47420,Other-relative
47420,Own-child
47420,Wife
4218,Not-in-family
4218,Unmarried
6814,Husband
6814,Other-relative
6814,Own-child
6814,Wife
39134,Husband
39134,Not-in-family
39134,Other-relative
39134,Own-child
39134,Unmarried
39134,Wife
21326,Husband
21326,Not-in-family
21326,Other-relative
21326,Own-child
21326,Unmarried
21326,Wife
303,Husband
303,Other-relative
303,Own-child
303,Wife
5489,Not-in-family
5489,Unmarried
7566,Husband
7566,Not-in-family
7566,Other-relative
7566,Own-child
7566,Unmarried
7566,Wife
2048,Husband
2048,Other-relative
2048,Own-child
2048,Wife
7026,Not-in-family
7026,Unmarried
13481,Husband
13481,Other-relative
13481,Own-child
13481,Wife
20252,Husband
20252,Other-relative
20252,Own-child
20252,Wife
48831,Husband
48831,Not-in-family
48831,Other-relative
48831,Own-child
48831,Unmarried
48831,Wife
34449,Husband
34449,Other-relative
34449,Own-child
34449,Wife
28040,Husband
28040,Not-in-family
28040,Other-relative
28040,Own-child
28040,Unmarried
28040,Wife
33680,Husband
33680,Not-in-family
33680,Other-relative
33680,Own-child
33680,Unmarried
33680,Wife
40960,Husband
40960,Not-in-family
