Features;Accuracy;F1 Score 0;F1 Score 1
('education', 'relationship', 'hours-per-week');0.8175787728026535;0.8850974930362117;0.5576407506702413
('education', 'relationship', 'native-country');0.8186843559977889;0.8860952910126406;0.5557963163596966
('education', 'race', 'sex');0.7815367606412382;0.8623572025633881;0.4708087841456883
('education', 'race', 'capital-gain');0.8162520729684909;0.8879449838187702;0.48987108655616945
('education', 'race', 'capital-loss');0.7924820342730791;0.8750416084148859;0.3884001303356142
('education', 'race', 'hours-per-week');0.7805417357656164;0.8646437095124446;0.42043795620437957
('education', 'race', 'native-country');0.7749032614704257;0.8655217965653897;0.30983050847457627
('education', 'sex', 'capital-gain');0.8214483139856275;0.8918212874271552;0.4890857323631762
('education', 'sex', 'capital-loss');0.7976782752902156;0.8790642347343378;0.3813387423935091
('education', 'sex', 'hours-per-week');0.7920398009950249;0.8731710606162767;0.42282908867750846
('education', 'sex', 'native-country');0.7829740187949144;0.8623518687329079;0.48733350744319665
('education', 'capital-gain', 'capital-loss');0.8310668877833057;0.8984312682797129;0.4983585029546947
('education', 'capital-gain', 'hours-per-week');0.8168048645660586;0.8868555821099351;0.5190130624092888
('education', 'capital-gain', 'native-country');0.8158098396904367;0.8873715521903732;0.4948453608247423
('education', 'capital-loss', 'hours-per-week');0.7962410171365395;0.8749575954949453;0.4500149209191286
('education', 'capital-loss', 'native-country');0.7928137092316196;0.8748831619708907;0.39781491002570696
('education', 'hours-per-week', 'native-country');0.7805417357656164;0.8642735042735042;0.42712842712842713
('education-num', 'marital-status', 'occupation');0.824433388612493;0.8884047786366831;0.5886010362694301
('education-num', 'marital-status', 'relationship');0.8173576561636263;0.8853733000277546;0.5508428493746601
('education-num', 'marital-status', 'race');0.8165837479270315;0.8853252229211308;0.5420921887938173
('education-num', 'marital-status', 'sex');0.8159203980099502;0.8846073878993693;0.5452062278066102
('education-num', 'marital-status', 'capital-gain');0.8465450525152017;0.9033291544783396;0.6280814576634512
('education-num', 'marital-status', 'capital-loss');0.8271973466003317;0.8911938739993038;0.5804026845637584
('education-num', 'marital-status', 'hours-per-week');0.8171365395245992;0.8846100181386912;0.5596379126730564
('education-num', 'marital-status', 'native-country');0.8177998894416805;0.8859515570934257;0.5472527472527473
('education-num', 'occupation', 'relationship');0.8208955223880597;0.884103591357848;0.6060311284046692
('education-num', 'occupation', 'race');0.7809839690436705;0.8683458496710308;0.3489976996385146
('education-num', 'occupation', 'sex');0.7930348258706468;0.8727396329027872;0.4461538461538462
('education-num', 'occupation', 'capital-gain');0.8181315644002212;0.8886934163339875;0.5031712473572939
('education-num', 'occupation', 'capital-loss');0.7967938087341072;0.8767270288397049;0.4220125786163522
('education-num', 'occupation', 'hours-per-week');0.7871752349364289;0.8707446451352985;0.3978730059430716
('education-num', 'occupation', 'native-country');0.7813156440022112;0.8680629669156884;0.3615235635894125
('education-num', 'relationship', 'race');0.8174682144831399;0.8854347373534106;0.5512367491166078
('education-num', 'relationship', 'sex');0.8181315644002212;0.8858352418627247;0.5531105677804944
('education-num', 'relationship', 'capital-gain');0.8468767274737424;0.9035851026801253;0.6281879194630873
('education-num', 'relationship', 'capital-loss');0.8267551133222775;0.8913390194854726;0.5729081493594985
('education-num', 'relationship', 'hours-per-week');0.8171365395245992;0.884157445020311;0.5661070304302204
('education-num', 'relationship', 'native-country');0.8175787728026535;0.885670731707317;0.5489338436303991
('education-num', 'race', 'sex');0.7816473189607518;0.8624172762103797;0.47121820615796517
('education-num', 'race', 'capital-gain');0.8155887230514096;0.887494941319304;0.4889705882352941
('education-num', 'race', 'capital-loss');0.7928137092316196;0.8752662406815761;0.3887801696020874
('education-num', 'race', 'hours-per-week');0.7806522940851299;0.864794875289628;0.41920374707259955
('education-num', 'race', 'native-country');0.7755666113875069;0.8660419691170648;0.30858310626702995
('education-num', 'sex', 'capital-gain');0.8214483139856275;0.8918212874271552;0.4890857323631762
('education-num', 'sex', 'capital-loss');0.7976782752902156;0.8790642347343378;0.3813387423935091
('education-num', 'sex', 'hours-per-week');0.7921503593145384;0.873281207872742;0.4222495390288875
('education-num', 'sex', 'native-country');0.7829740187949144;0.8623711701605553;0.48706558662137445
('education-num', 'capital-gain', 'capital-loss');0.8310668877833057;0.8984447693739199;0.4980289093298292
('education-num', 'capital-gain', 'hours-per-week');0.8165837479270315;0.8871505339772805;0.5104750663912658
('education-num', 'capital-gain', 'native-country');0.8135986733001659;0.8890789473684211;0.4166089965397924
('education-num', 'capital-loss', 'hours-per-week');0.7961304588170259;0.8748642779587406;0.4502087060226595
('education-num', 'capital-loss', 'native-country');0.7928137092316196;0.8748998664886516;0.397427652733119
('education-num', 'hours-per-week', 'native-country');0.7815367606412382;0.8650457587761234;0.42691415313225056
('marital-status', 'occupation', 'relationship');0.8144831398562742;0.8805013530836063;0.5854743083003953
('marital-status', 'occupation', 'race');0.8119402985074626;0.8784218426131084;0.5850207367650646
('marital-status', 'occupation', 'sex');0.8134881149806523;0.8796461439680389;0.5858089860054014
('marital-status', 'occupation', 'capital-gain');0.8464344941956883;0.9022312944323221;0.6422868915786762
('marital-status', 'occupation', 'capital-loss');0.820342730790492;0.8831355627472133;0.6117084826762246
('marital-status', 'occupation', 'hours-per-week');0.8196793808734107;0.884986954375573;0.5827577385520594
('marital-status', 'occupation', 'native-country');0.8129353233830846;0.8790045766590389;0.5879201169020944
('marital-status', 'relationship', 'race');0.7569928137092317;0.857420861442657;0.17801047120418848
('marital-status', 'relationship', 'sex');0.7562189054726368;0.8611898016997167;0.0
('marital-status', 'relationship', 'capital-gain');0.8069651741293532;0.8867704280155642;0.34606741573033706
('marital-status', 'relationship', 'capital-loss');0.7771144278606965;0.8713957642255677;0.16487158243579123
('marital-status', 'relationship', 'hours-per-week');0.7765616362631288;0.8604763548498446;0.4393897364771151
('marital-status', 'relationship', 'native-country');0.7577667219458264;0.8610565032659014;0.056010340370529946
('marital-status', 'race', 'sex');0.7558872305140962;0.8609571788413098;0.0009049773755656109
('marital-status', 'race', 'capital-gain');0.8069651741293532;0.8867704280155642;0.34606741573033706
('marital-status', 'race', 'capital-loss');0.7768933112216694;0.8712024508552464;0.16680429397192403
('marital-status', 'race', 'hours-per-week');0.7765616362631288;0.8602834427929485;0.44248275862068964
('marital-status', 'race', 'native-country');0.7586511885019348;0.8612999555244933;0.07145895363675032
('marital-status', 'sex', 'capital-gain');0.8069651741293532;0.8867704280155642;0.34606741573033706
('marital-status', 'sex', 'capital-loss');0.7771144278606965;0.8713957642255677;0.16487158243579123
('marital-status', 'sex', 'hours-per-week');0.7765616362631288;0.8603799654576857;0.4409405255878285
('marital-status', 'sex', 'native-country');0.75787728026534;0.8609170583005208;0.06569965870307168
('marital-status', 'capital-gain', 'capital-loss');0.8277501381978994;0.8975673898750822;0.45902777777777776
('marital-status', 'capital-gain', 'hours-per-week');0.812824765063571;0.8823079596802225;0.5430499325236168
('marital-status', 'capital-gain', 'native-country');0.8074074074074075;0.8865885416666667;0.3619047619047619
('marital-status', 'capital-loss', 'hours-per-week');0.7911553344389165;0.8694450203884166;0.47832090582711956
('marital-status', 'capital-loss', 'native-country');0.7774461028192371;0.870787598690545;0.1983273596176822
('marital-status', 'hours-per-week', 'native-country');0.7764510779436152;0.8598946784922394;0.44723892837616186
('occupation', 'relationship', 'race');0.8163626312880045;0.8817035823659284;0.5897752531489256
('occupation', 'relationship', 'sex');0.8145936981757878;0.8805810724204229;0.5856189770200149
('occupation', 'relationship', 'capital-gain');0.846987285793256;0.9026449071468767;0.6427465152297367
('occupation', 'relationship', 'capital-loss');0.8235489220563847;0.8858205751895837;0.6118677042801557
('occupation', 'relationship', 'hours-per-week');0.8218905472636816;0.8852155325970787;0.6027127003699136
('occupation', 'relationship', 'native-country');0.8161415146489773;0.8815611423687771;0.5892813040256853
('occupation', 'race', 'sex');0.780873410724157;0.8620161514898357;0.46806226516371446
('occupation', 'race', 'capital-gain');0.8066334991708126;0.8865832306594903;0.344698388909704
('occupation', 'race', 'capital-loss');0.7767827529021559;0.8711961722488039;0.1639751552795031
('occupation', 'race', 'hours-per-week');0.7778883360972914;0.8655017741179621;0.3628290516967967
('occupation', 'race', 'native-country');0.7585406301824212;0.8617021276595744;0.04960835509138381
('occupation', 'sex', 'capital-gain');0.8120508568269762;0.8790552077404667;0.578582052553297
('occupation', 'sex', 'capital-loss');0.7940298507462686;0.8687566044381825;0.5216944801026958
('occupation', 'sex', 'hours-per-week');0.7869541182974019;0.8656487485184411;0.48572191086202293
('occupation', 'sex', 'native-country');0.7798783858485351;0.8608373523450059;0.47369812318265925
('occupation', 'capital-gain', 'capital-loss');0.8271973466003317;0.8972454145026626;0.45710316081972907
('occupation', 'capital-gain', 'hours-per-week');0.8135986733001659;0.8864034496698558;0.48091133004926107
('occupation', 'capital-gain', 'native-country');0.8075179657269209;0.8866610246728729;0.3620373763283254
('occupation', 'capital-loss', 'hours-per-week');0.7942509673852958;0.8744857354825656;0.4296659515783022
('occupation', 'capital-loss', 'native-country');0.7774461028192371;0.8710194143653489;0.18928715263793797
('occupation', 'hours-per-week', 'native-country');0.7783305693753455;0.8654994297980815;0.37009110901665093
('relationship', 'race', 'sex');0.7574350469872858;0.8576987936178493;0.17889221556886228
('relationship', 'race', 'capital-gain');0.8069651741293532;0.8867704280155642;0.34606741573033706
('relationship', 'race', 'capital-loss');0.7764510779436152;0.8709141981613892;0.1665292662819456
('relationship', 'race', 'hours-per-week');0.7778883360972914;0.8583515476274413;0.4857947274123368
('relationship', 'race', 'native-country');0.7607517965726921;0.8597355457609541;0.18707738542449287
('relationship', 'sex', 'capital-gain');0.8069651741293532;0.8867704280155642;0.34606741573033706
('relationship', 'sex', 'capital-loss');0.777003869541183;0.871323763955343;0.1648033126293996
('relationship', 'sex', 'hours-per-week');0.7768933112216694;0.8606738470035902;0.4403771491957848
('relationship', 'sex', 'native-country');0.7586511885019348;0.8613880246364849;0.06749252456215292
('relationship', 'capital-gain', 'capital-loss');0.8274184632393587;0.8973093875402934;0.459674627898927
('relationship', 'capital-gain', 'hours-per-week');0.8130458817025982;0.882496004447224;0.5428494187618276
('relationship', 'capital-gain', 'native-country');0.8070757324488668;0.8861189062194087;0.36935308998915795
('relationship', 'capital-loss', 'hours-per-week');0.7910447761194029;0.8694390715667312;0.47703375760929717
('relationship', 'capital-loss', 'native-country');0.7776672194582642;0.870915976635214;0.19912385503783353
('relationship', 'hours-per-week', 'native-country');0.7775566611387507;0.8607226914024644;0.4478594950603732
('race', 'sex', 'capital-gain');0.806522940851299;0.8865110246433203;0.3445692883895131
('race', 'sex', 'capital-loss');0.777003869541183;0.8712744910332504;0.16687319289549774
('race', 'sex', 'hours-per-week');0.7562189054726368;0.8595809717888302;0.07624633431085044
('race', 'sex', 'native-country');0.7559977888336097;0.8609062834814395;0.007197480881691408
('race', 'capital-gain', 'capital-loss');0.8274184632393587;0.8973228967966849;0.459300311742293
('race', 'capital-gain', 'hours-per-week');0.8066334991708126;0.8865832306594903;0.344698388909704
('race', 'capital-gain', 'native-country');0.8067440574903262;0.8866113129216399;0.3462976813762154
('race', 'capital-loss', 'hours-per-week');0.7764510779436152;0.8710130135238582;0.1623860811930406
('race', 'capital-loss', 'native-country');0.7765616362631288;0.8709038645800063;0.1700205338809035
('race', 'hours-per-week', 'native-country');0.7561083471531233;0.8606619504800405;0.023029229406554472
('sex', 'capital-gain', 'capital-loss');0.8276395798783859;0.8975218563071058;0.4581160931525895
('sex', 'capital-gain', 'hours-per-week');0.8069651741293532;0.8867704280155642;0.34606741573033706
('sex', 'capital-gain', 'native-country');0.8069651741293532;0.8867263526664072;0.3475336322869955
('sex', 'capital-loss', 'hours-per-week');0.7765616362631288;0.8711014733082467;0.16175860638739112
('sex', 'capital-loss', 'native-country');0.7771144278606965;0.8713300995659944;0.1676300578034682
('sex', 'hours-per-week', 'native-country');0.756440022111664;0.8593680178742419;0.09154639175257732
('capital-gain', 'capital-loss', 'hours-per-week');0.8265339966832504;0.8968645237625715;0.4546402502606882
('capital-gain', 'capital-loss', 'native-country');0.8277501381978994;0.8975808572179858;0.4586518415566366
('capital-gain', 'hours-per-week', 'native-country');0.806522940851299;0.8863636363636364;0.34944237918215615
('capital-loss', 'hours-per-week', 'native-country');0.7756771697070205;0.8702270546850016;0.1735234215885947
('age', 'workclass', 'fnlwgt', 'education');0.7915975677169707;0.870223752151463;0.47124824684431976
('age', 'workclass', 'fnlwgt', 'education-num');0.7908236594803759;0.8697328559625448;0.46943353897924844
('age', 'workclass', 'fnlwgt', 'marital-status');0.7861802100608071;0.8631280962491154;0.5116161616161616
('age', 'workclass', 'fnlwgt', 'occupation');0.7850746268656716;0.8655043586550436;0.46534653465346537
